Date,Timestamp ,Value
21-May,20200521204,26001
21-May,20200521203,26004
21-May,20200521202,26002
21-May,20200521201,26003
21-May,20200521200,25997
21-May,20200521199,26003
21-May,20200521198,26006
21-May,20200521197,26004
21-May,20200521196,26019
21-May,20200521195,26026
21-May,20200521194,26034
21-May,20200521193,26033
21-May,20200521192,26043
21-May,20200521191,26048
21-May,20200521190,26058
21-May,20200521189,26052
21-May,20200521188,26048
21-May,20200521187,26041
21-May,20200521186,26041
21-May,20200521185,26042
21-May,20200521184,26049
21-May,20200521183,26048
21-May,20200521182,26031
21-May,20200521181,26039
21-May,20200521180,26043
21-May,20200521179,26055
21-May,20200521178,26055
21-May,20200521177,26042
21-May,20200521176,26047
21-May,20200521175,26042
21-May,20200521174,26038
21-May,20200521173,26023
21-May,20200521172,26032
21-May,20200521171,26042
21-May,20200521170,26046
21-May,20200521169,26055
21-May,20200521168,26047
21-May,20200521167,26033
21-May,20200521166,26024
21-May,20200521165,26033
21-May,20200521164,26037
21-May,20200521163,26037
21-May,20200521162,26035
21-May,20200521161,26049
21-May,20200521160,26057
21-May,20200521159,26067
21-May,20200521158,26072
21-May,20200521157,26072
21-May,20200521156,26056
21-May,20200521155,26068
21-May,20200521154,26085
21-May,20200521153,26095
21-May,20200521152,26107
21-May,20200521151,26111
21-May,20200521150,26110
21-May,20200521149,26103
21-May,20200521148,26102
21-May,20200521147,26090
21-May,20200521146,26084
21-May,20200521145,26079
21-May,20200521144,26089
21-May,20200521143,26076
21-May,20200521142,26058
21-May,20200521141,26062
21-May,20200521140,26077
21-May,20200521139,26075
21-May,20200521138,26076
21-May,20200521137,26072
21-May,20200521136,26062
21-May,20200521135,26064
21-May,20200521134,26051
21-May,20200521133,26055
21-May,20200521132,26058
21-May,20200521131,26052
21-May,20200521130,26059
21-May,20200521129,26057
21-May,20200521128,26069
21-May,20200521127,26068
21-May,20200521126,26078
21-May,20200521125,26071
21-May,20200521124,26065
21-May,20200521123,26062
21-May,20200521122,26066
21-May,20200521121,26077
21-May,20200521120,26098
21-May,20200521119,26091
21-May,20200521118,26099
21-May,20200521117,26119
21-May,20200521116,26108
21-May,20200521115,26105
21-May,20200521114,26122
21-May,20200521113,26116
21-May,20200521112,26114
21-May,20200521111,26111
21-May,20200521110,26114
21-May,20200521109,26103
21-May,20200521108,26099
21-May,20200521107,26105
21-May,20200521106,26127
21-May,20200521105,26143
21-May,20200521104,26140
21-May,20200521103,26141
21-May,20200521102,26135
21-May,20200521101,26127
21-May,20200521100,26135
21-May,20200521099,26122
21-May,20200521098,26117
21-May,20200521097,26103
21-May,20200521096,26080
21-May,20200521095,26060
21-May,20200521094,26058
21-May,20200521093,26052
21-May,20200521092,26063
21-May,20200521091,26069
21-May,20200521090,26076
21-May,20200521089,26085
21-May,20200521088,26089
21-May,20200521087,26073
21-May,20200521086,26078
21-May,20200521085,26089
21-May,20200521084,26088
21-May,20200521083,26081
21-May,20200521082,26080
21-May,20200521081,26088
21-May,20200521080,26089
21-May,20200521079,26085
21-May,20200521078,26093
21-May,20200521077,26093
21-May,20200521076,26087
21-May,20200521075,26090
21-May,20200521074,26097
21-May,20200521073,26102
21-May,20200521072,26092
21-May,20200521071,26097
21-May,20200521070,26098
21-May,20200521069,26093
21-May,20200521068,26092
21-May,20200521067,26100
21-May,20200521066,26101
21-May,20200521065,26096
21-May,20200521064,26100
21-May,20200521063,26106
21-May,20200521062,26106
21-May,20200521061,26094
21-May,20200521060,26095
21-May,20200521059,26093
21-May,20200521058,26086
21-May,20200521057,26092
21-May,20200521056,26094
21-May,20200521055,26102
21-May,20200521054,26101
21-May,20200521053,26085
21-May,20200521052,26108
21-May,20200521051,26100
21-May,20200521050,26111
21-May,20200521049,26116
21-May,20200521048,26107
21-May,20200521047,26115
21-May,20200521046,26110
21-May,20200521045,26111
21-May,20200521044,26113
21-May,20200521043,26110
21-May,20200521042,26119
21-May,20200521041,26103
21-May,20200521040,26116
21-May,20200521039,26123
21-May,20200521038,26131
21-May,20200521037,26121
21-May,20200521036,26114
21-May,20200521035,26125
21-May,20200521034,26120
21-May,20200521033,26120
21-May,20200521032,26119
21-May,20200521031,26119
21-May,20200521030,26115
21-May,20200521029,26111
21-May,20200521028,26103
21-May,20200521027,26112
21-May,20200521026,26110
21-May,20200521025,26092
21-May,20200521024,26097
21-May,20200521023,26109
21-May,20200521022,26126
21-May,20200521021,26122
21-May,20200521020,26127
21-May,20200521019,26129
21-May,20200521018,26124
21-May,20200521017,26123
21-May,20200521016,26124
21-May,20200521015,26137
21-May,20200521014,26131
21-May,20200521013,26132
21-May,20200521012,26115
21-May,20200521011,26115
21-May,20200521010,26100
21-May,20200521009,26097
21-May,20200521008,26101
21-May,20200521007,26111
21-May,20200521006,26113
21-May,20200521005,26107
21-May,20200521004,26114
21-May,20200521003,26100
21-May,20200521002,26091
21-May,20200521001,26096
22-May,20200522480,26102
22-May,20200522479,26092
22-May,20200522478,26105
22-May,20200522477,26107
22-May,20200522476,26107
22-May,20200522475,26103
22-May,20200522474,26106
22-May,20200522473,26116
22-May,20200522472,26124
22-May,20200522471,26120
22-May,20200522470,26119
22-May,20200522469,26112
22-May,20200522468,26101
22-May,20200522467,26089
22-May,20200522466,26099
22-May,20200522465,26101
22-May,20200522464,26105
22-May,20200522463,26100
22-May,20200522462,26099
22-May,20200522461,26096
22-May,20200522460,26103
22-May,20200522459,26100
22-May,20200522458,26105
22-May,20200522457,26104
22-May,20200522456,26107
22-May,20200522455,26102
22-May,20200522454,26105
22-May,20200522453,26121
22-May,20200522452,26126
22-May,20200522451,26136
22-May,20200522450,26130
22-May,20200522449,26130
22-May,20200522448,26127
22-May,20200522447,26131
22-May,20200522446,26125
22-May,20200522445,26114
22-May,20200522444,26095
22-May,20200522443,26085
22-May,20200522442,26089
22-May,20200522441,26084
22-May,20200522440,26080
22-May,20200522439,26065
22-May,20200522438,26041
22-May,20200522437,26042
22-May,20200522436,26040
22-May,20200522435,26047
22-May,20200522434,26044
22-May,20200522433,26052
22-May,20200522432,26065
22-May,20200522431,26078
22-May,20200522430,26071
22-May,20200522429,26072
22-May,20200522428,26092
22-May,20200522427,26091
22-May,20200522426,26102
22-May,20200522425,26090
22-May,20200522424,26091
22-May,20200522423,26105
22-May,20200522422,26115
22-May,20200522421,26101
22-May,20200522420,26109
22-May,20200522419,26102
22-May,20200522418,26091
22-May,20200522417,26097
22-May,20200522416,26090
22-May,20200522415,26085
22-May,20200522414,26089
22-May,20200522413,26080
22-May,20200522412,26072
22-May,20200522411,26088
22-May,20200522410,26092
22-May,20200522409,26081
22-May,20200522408,26070
22-May,20200522407,26055
22-May,20200522406,26050
22-May,20200522405,26058
22-May,20200522404,26069
22-May,20200522403,26075
22-May,20200522402,26076
22-May,20200522401,26065
22-May,20200522400,26066
22-May,20200522399,26078
22-May,20200522398,26072
22-May,20200522397,26071
22-May,20200522396,26052
22-May,20200522395,26043
22-May,20200522394,26034
22-May,20200522393,26038
22-May,20200522392,26038
22-May,20200522391,26041
22-May,20200522390,26047
22-May,20200522389,26049
22-May,20200522388,26055
22-May,20200522387,26034
22-May,20200522386,26046
22-May,20200522385,26049
22-May,20200522384,26040
22-May,20200522383,26049
22-May,20200522382,26060
22-May,20200522381,26063
22-May,20200522380,26067
22-May,20200522379,26075
22-May,20200522378,26088
22-May,20200522377,26093
22-May,20200522376,26072
22-May,20200522375,26074
22-May,20200522374,26089
22-May,20200522373,26082
22-May,20200522372,26086
22-May,20200522371,26089
22-May,20200522370,26080
22-May,20200522369,26074
22-May,20200522368,26067
22-May,20200522367,26088
22-May,20200522366,26095
22-May,20200522365,26102
22-May,20200522364,26092
22-May,20200522363,26089
22-May,20200522362,26077
22-May,20200522361,26087
22-May,20200522360,26091
22-May,20200522359,26089
22-May,20200522358,26090
22-May,20200522357,26081
22-May,20200522356,26080
22-May,20200522355,26087
22-May,20200522354,26090
22-May,20200522353,26076
22-May,20200522352,26085
22-May,20200522351,26085
22-May,20200522350,26093
22-May,20200522349,26100
22-May,20200522348,26085
22-May,20200522347,26088
22-May,20200522346,26098
22-May,20200522345,26081
22-May,20200522344,26063
22-May,20200522343,26070
22-May,20200522342,26066
22-May,20200522341,26073
22-May,20200522340,26078
22-May,20200522339,26091
22-May,20200522338,26082
22-May,20200522337,26085
22-May,20200522336,26071
22-May,20200522335,26076
22-May,20200522334,26075
22-May,20200522333,26075
22-May,20200522332,26071
22-May,20200522331,26088
22-May,20200522330,26100
22-May,20200522329,26105
22-May,20200522328,26117
22-May,20200522327,26124
22-May,20200522326,26136
22-May,20200522325,26156
22-May,20200522324,26151
22-May,20200522323,26149
22-May,20200522322,26157
22-May,20200522321,26166
22-May,20200522320,26155
22-May,20200522319,26151
22-May,20200522318,26150
22-May,20200522317,26152
22-May,20200522316,26164
22-May,20200522315,26162
22-May,20200522314,26179
22-May,20200522313,26186
22-May,20200522312,26199
22-May,20200522311,26196
22-May,20200522310,26189
22-May,20200522309,26189
22-May,20200522308,26188
22-May,20200522307,26186
22-May,20200522306,26166
22-May,20200522305,26158
22-May,20200522304,26147
22-May,20200522303,26152
22-May,20200522302,26154
22-May,20200522301,26150
22-May,20200522300,26152
22-May,20200522299,26148
22-May,20200522298,26152
22-May,20200522297,26130
22-May,20200522296,26139
22-May,20200522295,26147
22-May,20200522294,26148
22-May,20200522293,26143
22-May,20200522292,26153
22-May,20200522291,26155
22-May,20200522290,26155
22-May,20200522289,26154
22-May,20200522288,26151
22-May,20200522287,26148
22-May,20200522286,26150
22-May,20200522285,26142
22-May,20200522284,26131
22-May,20200522283,26136
22-May,20200522282,26125
22-May,20200522281,26110
22-May,20200522280,26107
22-May,20200522279,26093
22-May,20200522278,26095
22-May,20200522277,26085
22-May,20200522276,26089
22-May,20200522275,26084
22-May,20200522274,26080
22-May,20200522273,26084
22-May,20200522272,26091
22-May,20200522271,26083
22-May,20200522270,26073
22-May,20200522269,26061
22-May,20200522268,26050
22-May,20200522267,26051
22-May,20200522266,26043
22-May,20200522265,26030
22-May,20200522264,26028
22-May,20200522263,26039
22-May,20200522262,26051
22-May,20200522261,26047
22-May,20200522260,26046
22-May,20200522259,26059
22-May,20200522258,26051
22-May,20200522257,26058
22-May,20200522256,26060
22-May,20200522255,26058
22-May,20200522254,26068
22-May,20200522253,26065
22-May,20200522252,26066
22-May,20200522251,26068
22-May,20200522250,26069
22-May,20200522249,26064
22-May,20200522248,26060
22-May,20200522247,26052
22-May,20200522246,26042
22-May,20200522245,26038
22-May,20200522244,26041
22-May,20200522243,26028
22-May,20200522242,26033
22-May,20200522241,26020
22-May,20200522240,26018
22-May,20200522239,26039
22-May,20200522238,26047
22-May,20200522237,26032
22-May,20200522236,26047
22-May,20200522235,26046
22-May,20200522234,26056
22-May,20200522233,26042
22-May,20200522232,26035
22-May,20200522231,26036
22-May,20200522230,26042
22-May,20200522229,26044
22-May,20200522228,26043
22-May,20200522227,26044
22-May,20200522226,26042
22-May,20200522225,26041
22-May,20200522224,26031
22-May,20200522223,26030
22-May,20200522222,26038
22-May,20200522221,26027
22-May,20200522220,26034
22-May,20200522219,26030
22-May,20200522218,26031
22-May,20200522217,26046
22-May,20200522216,26048
22-May,20200522215,26030
22-May,20200522214,26010
22-May,20200522213,26004
22-May,20200522212,26006
22-May,20200522211,26009
22-May,20200522210,26006
22-May,20200522209,26013
22-May,20200522208,26019
22-May,20200522207,26016
22-May,20200522206,26010
22-May,20200522205,26021
22-May,20200522204,26020
22-May,20200522203,26020
22-May,20200522202,26027
22-May,20200522201,26023
22-May,20200522200,26027
22-May,20200522199,26039
22-May,20200522198,26031
22-May,20200522197,26036
22-May,20200522196,26033
22-May,20200522195,26047
22-May,20200522194,26056
22-May,20200522193,26031
22-May,20200522192,26031
22-May,20200522191,26023
22-May,20200522190,26018
22-May,20200522189,26010
22-May,20200522188,26018
22-May,20200522187,26005
22-May,20200522186,26006
22-May,20200522185,26013
22-May,20200522184,26019
22-May,20200522183,26017
22-May,20200522182,26038
22-May,20200522181,26023
22-May,20200522180,26029
22-May,20200522179,26036
22-May,20200522178,26049
22-May,20200522177,26031
22-May,20200522176,26021
22-May,20200522175,26027
22-May,20200522174,26021
22-May,20200522173,26029
22-May,20200522172,26020
22-May,20200522171,26026
22-May,20200522170,26029
22-May,20200522169,26039
22-May,20200522168,26046
22-May,20200522167,26040
22-May,20200522166,26052
22-May,20200522165,26055
22-May,20200522164,26040
22-May,20200522163,26045
22-May,20200522162,26033
22-May,20200522161,26022
22-May,20200522160,26029
22-May,20200522159,26025
22-May,20200522158,26002
22-May,20200522157,25992
22-May,20200522156,25984
22-May,20200522155,25989
22-May,20200522154,26002
22-May,20200522153,26004
22-May,20200522152,26002
22-May,20200522151,25996
22-May,20200522150,25992
22-May,20200522149,26007
22-May,20200522148,26018
22-May,20200522147,26024
22-May,20200522146,26015
22-May,20200522145,26014
22-May,20200522144,26019
22-May,20200522143,26018
22-May,20200522142,26031
22-May,20200522141,26020
22-May,20200522140,26032
22-May,20200522139,26029
22-May,20200522138,26033
22-May,20200522137,26027
22-May,20200522136,26034
22-May,20200522135,26032
22-May,20200522134,26025
22-May,20200522133,26027
22-May,20200522132,26024
22-May,20200522131,26030
22-May,20200522130,26038
22-May,20200522129,26037
22-May,20200522128,26026
22-May,20200522127,26025
22-May,20200522126,26024
22-May,20200522125,26003
22-May,20200522124,25989
22-May,20200522123,25997
22-May,20200522122,25984
22-May,20200522121,25993
22-May,20200522120,25999
22-May,20200522119,25998
22-May,20200522118,26000
22-May,20200522117,26002
22-May,20200522116,25997
22-May,20200522115,25981
22-May,20200522114,25979
22-May,20200522113,25991
22-May,20200522112,25987
22-May,20200522111,25995
22-May,20200522110,25988
22-May,20200522109,25993
22-May,20200522108,25980
22-May,20200522107,25983
22-May,20200522106,25966
22-May,20200522105,25969
22-May,20200522104,25976
22-May,20200522103,25970
22-May,20200522102,25975
22-May,20200522101,25980
22-May,20200522100,25969
22-May,20200522099,25969
22-May,20200522098,25977
22-May,20200522097,25968
22-May,20200522096,25963
22-May,20200522095,25979
22-May,20200522094,25989
22-May,20200522093,26008
22-May,20200522092,26018
22-May,20200522091,26018
22-May,20200522090,26016
22-May,20200522089,26016
22-May,20200522088,26037
22-May,20200522087,26036
22-May,20200522086,26038
22-May,20200522085,26058
22-May,20200522084,26063
22-May,20200522083,26063
22-May,20200522082,26056
22-May,20200522081,26053
22-May,20200522080,26035
22-May,20200522079,26042
22-May,20200522078,26055
22-May,20200522077,26051
22-May,20200522076,26053
22-May,20200522075,26047
22-May,20200522074,26055
22-May,20200522073,26066
22-May,20200522072,26075
22-May,20200522071,26060
22-May,20200522070,26065
22-May,20200522069,26075
22-May,20200522068,26073
22-May,20200522067,26071
22-May,20200522066,26067
22-May,20200522065,26065
22-May,20200522064,26044
22-May,20200522063,26048
22-May,20200522062,26065
22-May,20200522061,26066
22-May,20200522060,26055
22-May,20200522059,26050
22-May,20200522058,26050
22-May,20200522057,26051
22-May,20200522056,26056
22-May,20200522055,26042
22-May,20200522054,26023
22-May,20200522053,26020
22-May,20200522052,26026
22-May,20200522051,26031
22-May,20200522050,26021
22-May,20200522049,26028
22-May,20200522048,26023
22-May,20200522047,26015
22-May,20200522046,26004
22-May,20200522045,25991
22-May,20200522044,25983
22-May,20200522043,25997
22-May,20200522042,25996
22-May,20200522041,25984
22-May,20200522040,25989
22-May,20200522039,25997
22-May,20200522038,25998
22-May,20200522037,26008
22-May,20200522036,26007
22-May,20200522035,26012
22-May,20200522034,26002
22-May,20200522033,25991
22-May,20200522032,25993
22-May,20200522031,25995
22-May,20200522030,25994
22-May,20200522029,25974
22-May,20200522028,25988
22-May,20200522027,25985
22-May,20200522026,25972
22-May,20200522025,25967
22-May,20200522024,25962
22-May,20200522023,25953
22-May,20200522022,25967
22-May,20200522021,25960
22-May,20200522020,25944
22-May,20200522019,25947
22-May,20200522018,25942
22-May,20200522017,25942
22-May,20200522016,25937
22-May,20200522015,25948
22-May,20200522014,25942
22-May,20200522013,25944
22-May,20200522012,25935
22-May,20200522011,25947
22-May,20200522010,25944
22-May,20200522009,25939
22-May,20200522008,25948
22-May,20200522007,25952
22-May,20200522006,25931
22-May,20200522005,25943
22-May,20200522004,25939
22-May,20200522003,25946
22-May,20200522002,25949
22-May,20200522001,25946
23-May,20200523480,26117
23-May,20200523479,26123
23-May,20200523478,26113
23-May,20200523477,26113
23-May,20200523476,26119
23-May,20200523475,26126
23-May,20200523474,26133
23-May,20200523473,26123
23-May,20200523472,26113
23-May,20200523471,26128
23-May,20200523470,26120
23-May,20200523469,26112
23-May,20200523468,26099
23-May,20200523467,26100
23-May,20200523466,26105
23-May,20200523465,26103
23-May,20200523464,26100
23-May,20200523463,26106
23-May,20200523462,26117
23-May,20200523461,26133
23-May,20200523460,26122
23-May,20200523459,26127
23-May,20200523458,26137
23-May,20200523457,26128
23-May,20200523456,26145
23-May,20200523455,26134
23-May,20200523454,26126
23-May,20200523453,26148
23-May,20200523452,26147
23-May,20200523451,26135
23-May,20200523450,26142
23-May,20200523449,26146
23-May,20200523448,26144
